entry_dt,exit_dt,entry_price,exit_price,pnl,pnl_comm,status
2025-10-17 03:25:00,2025-10-17 04:05:00,4370.200195,4370.200195,31.399413999999524,27.896973961199524,Closed
2025-10-17 04:40:00,2025-10-17 05:00:00,4375.5,4375.5,25.400390000000698,21.894909922000696,Closed
2025-10-17 05:50:00,2025-10-20 19:10:00,4375.299805,4375.299805,15.800780000001396,12.297380000001397,Closed
2025-10-20 19:15:00,2025-10-20 20:00:00,4383.399902,4383.399902,22.0,18.4888800784,Closed
2025-10-20 20:50:00,2025-10-20 22:20:00,4375.0,4375.0,29.400390000000698,25.894509922000697,Closed
2025-10-21 07:45:00,2025-10-21 08:05:00,4315.700195,4315.700195,57.800780000001396,54.35978000000139,Closed
2025-10-21 10:00:00,2025-10-21 10:20:00,4278.899902,4278.899902,26.799804000000222,23.38204403920022,Closed
2025-10-21 11:05:00,2025-10-21 12:10:00,4275.100098,4275.100098,25.400391999999556,21.985391999999557,Closed
2025-10-21 12:20:00,2025-10-21 12:55:00,4243.799805,4243.799805,47.5996099999993,44.2140900779993,Closed
2025-10-21 13:00:00,2025-10-21 13:50:00,4223.5,4223.5,53.4003900000007,50.0322700780007,Closed
2025-10-21 13:55:00,2025-10-21 14:30:00,4188.5,4188.5,77.20019599999978,73.86483603919977,Closed
2025-10-21 14:35:00,2025-10-21 14:45:00,4147.899902,4147.899902,66.0,62.6948800784,Closed
2025-10-21 15:30:00,2025-10-21 17:05:00,4136.899902,4136.899902,43.0,39.6990800784,Closed
2025-10-21 18:25:00,2025-10-21 19:25:00,4131.200195,4131.200195,35.20019400000092,31.90227388280092,Closed
2025-10-22 01:40:00,2025-10-22 09:00:00,4106.0,4106.0,44.60009799999989,41.32421801959989,Closed
2025-10-22 20:45:00,2025-10-23 06:05:00,4120.0,4120.0,34.0,30.6972,Closed
2025-10-23 07:10:00,2025-10-23 10:00:00,4130.200195,4130.200195,18.79980599999908,15.49188588279908,Closed
2025-10-23 10:05:00,2025-10-23 13:10:00,4137.700195,4137.700195,21.79980599999908,18.48528588279908,Closed
2025-10-23 14:35:00,2025-11-12 15:20:00,4161.200195,4161.200195,24.79980599999908,21.46588588279908,Closed
2025-11-12 16:35:00,2025-11-12 18:25:00,4200.899902,4200.899902,19.79980599999908,16.43512611719908,Closed
2025-11-12 18:30:00,2025-11-13 04:10:00,4212.899902,4212.899902,18.400391999999556,15.026391999999555,Closed
2025-11-13 05:05:00,2025-11-13 05:15:00,4213.200195,4213.200195,15.79980599999908,12.426085882799079,Closed
2025-11-13 05:45:00,2025-11-13 08:05:00,4218.700195,4218.700195,21.199219999998604,17.820019999998603,Closed
2025-11-13 09:55:00,2025-11-13 12:55:00,4237.799805,4237.799805,13.0,9.607160155999999,Closed
2025-11-13 14:00:00,2025-12-01 00:45:00,4236.899902,4236.899902,62.0,58.5980800784,Closed
2025-12-01 01:20:00,2025-12-01 02:00:00,4262.600098,4262.600098,56.20019400000092,52.77887388280092,Closed
2025-12-01 03:10:00,2025-12-01 10:05:00,4274.600098,4274.600098,39.0,35.5725199216,Closed
2025-12-01 10:15:00,2025-12-11 17:10:00,4293.899902,4293.899902,34.400391999999556,30.958391999999556,Closed
2025-12-11 17:25:00,2025-12-12 06:50:00,4307.899902,4307.899902,10.200195999999778,6.751836039199778,Closed
2025-12-12 06:55:00,2025-12-12 07:10:00,4312.899902,4312.899902,10.400391999999556,6.947991999999556,Closed
2025-12-12 07:15:00,2025-12-12 08:15:00,4316.899902,4316.899902,14.600586000000476,11.144145961200476,Closed
2025-12-12 08:20:00,2025-12-12 08:40:00,4322.0,4322.0,16.200195999999778,12.739355960799777,Closed
2025-12-12 09:30:00,2025-12-12 10:15:00,4344.799805,4344.799805,16.0,12.520960156000001,Closed
2025-12-12 10:20:00,2025-12-12 10:50:00,4352.399902,4352.399902,29.79980599999908,26.31192611719908,Closed
2025-12-12 10:55:00,2025-12-12 21:25:00,4365.899902,4365.899902,-64.39941399999952,-67.87925403879953,Closed
